974.74;913.7999877929688;959.0;11085.44
959.0;936.6099853515625;968.0;8418.02
968.0;965.77001953125;998.99;3362.91
998.99;981.4500122070312;1019.3;8432.76
1019.3;1002.3900146484375;1037.6;12490.0
1037.6;1055.469970703125;1139.6;7416.83
1139.6;1091.93994140625;1003.9;29432.77
1003.9;1081.56005859375;898.5;41803.05
898.5;1044.989990234375;908.85;25892.43
908.85;944.9299926757812;916.0;17273.23
916.0;938.4299926757812;904.8;14609.07
904.8;1004.510009765625;906.45;8001.07
906.45;974.6900024414062;779.54;6357.19
779.54;926.27001953125;804.58;27595.4
804.58;843.1199951171875;828.12;17021.66
828.12;826.0800170898438;815.6;12710.82
815.6;836.6799926757812;820.92;6343.65
820.92;868.1799926757812;830.1;2568.64
830.1;841.030029296875;903.99;4097.92
903.99;818.0599975585938;889.42;16550.38
889.42;842.739990234375;902.35;10279.83
902.35;863.5700073242188;895.96;7789.35
895.96;885.02001953125;924.58;5180.42
924.58;882.530029296875;923.72;7029.91
923.72;888.1400146484375;908.52;10662.01
908.52;898.1199951171875;886.75;4718.75
886.75;898.8200073242188;893.4;9583.2
893.4;914.4600219726562;915.11;6086.97
915.11;921.719970703125;916.83;5277.23
916.83;917.1900024414062;919.74;4978.46
919.74;921.0499877929688;912.7;1832.96
912.7;920.4299926757812;917.36;1072.96
917.36;919.97998046875;966.2;1540.43
966.2;925.989990234375;983.73;11501.94
983.73;939.8800048828125;1007.0;5962.18
1007.0;950.22998046875;1015.7;11188.72
1015.7;962.6599731445312;1031.1;9231.62
1031.1;951.6400146484375;1007.3;9371.15
1007.3;963.4500122070312;1022.6;6207.84
1022.6;991.7100219726562;1052.6;4743.63
1052.6;1007.8900146484375;1049.0;9401.79
1049.0;1009.4199829101562;984.97;11358.79
984.97;1015.2000122070312;992.02;26675.74
992.02;993.1900024414062;1001.2;13454.15
1001.2;997.4299926757812;996.01;4676.82
996.01;994.6799926757812;996.51;1393.9
996.51;1004.8699951171875;1013.3;4419.66
1013.3;1019.239990234375;1013.9;6211.23
1013.9;1012.0800170898438;1038.5;3445.47
1038.5;1004.2999877929688;1056.2;7013.68
1056.2;1017.5700073242188;1059.8;9606.97
1059.8;1030.6700439453125;1056.3;3833.23
1056.3;1038.3800048828125;1091.9;2622.15
1091.9;1039.3299560546875;1129.8;8025.32
1129.8;1051.5799560546875;1125.9;14607.58
1125.9;1043.9200439453125;1189.5;6937.54
1189.5;1106.1199951171875;1186.1;16263.98
1186.1;1150.780029296875;1153.4;22261.43
1153.4;1139.5999755859375;1178.3;6950.14
1178.3;1154.760009765625;1195.5;5297.34
1195.5;1180.0999755859375;1189.5;6030.86
1189.5;1197.3399658203125;1233.8;7806.33
1233.8;1212.5400390625;1258.0;12975.66
1258.0;1241.5999755859375;1289.2;15655.08
1289.2;1254.449951171875;1267.8;9584.35
1267.8;1259.0699462890625;1278.5;4708.93
1278.5;1290.3199462890625;1279.3;5047.63
1279.3;1307.6600341796875;1232.4;4690.64
1232.4;1278.4100341796875;1149.7;18877.63
1149.7;1233.5799560546875;1190.4;20586.52
1190.4;1218.6500244140625;1115.4;14057.76
1115.4;1213.5799560546875;1172.9;50583.16
1172.9;1181.2900390625;1225.2;16363.53
1225.2;1188.1199951171875;1238.5;10872.59
1238.5;1193.1600341796875;1245.0;11397.31
1245.0;1220.550048828125;1257.3;10292.45
1257.3;1222.5799560546875;1168.9;8023.4
1168.9;1189.0699462890625;1069.0;19772.34
1069.0;1147.0699462890625;971.5;23868.7
971.5;1104.6099853515625;1016.5;35792.48
1016.5;1020.4099731445312;1039.1;21202.03
1039.1;1075.5799560546875;1115.9;10569.31
1115.9;1146.260009765625;1039.1;18740.07
1039.1;1132.3900146484375;1033.0;18597.32
1033.0;1068.25;942.24;10761.87
942.24;986.6400146484375;972.17;19050.26
972.17;964.5900268554688;969.0;23500.16
969.0;1022.9500122070312;1042.8;16306.17
1042.8;1046.8399658203125;1044.9;17730.67
1044.9;1045.5799560546875;1041.8;12420.23
1041.8;1036.5400390625;1041.2;11579.58
1041.2;1015.1300048828125;1081.9;11987.36
1081.9;1058.1300048828125;1093.2;15872.27
1093.2;1070.3800048828125;1107.6;8562.36
1107.6;1077.780029296875;1150.2;11235.16
1150.2;1085.5799560546875;1145.1;16555.94
1145.1;1096.68994140625;1140.4;9913.47
1140.4;1131.3699951171875;1191.5;10689.83
1191.5;1161.9300537109375;1197.0;19722.29
1197.0;1180.6300048828125;1188.1;12584.28
1188.1;1173.760009765625;1215.9;5104.19
1215.9;1184.3299560546875;1220.3;10519.97
1220.3;1193.1400146484375;1235.6;5313.11
1235.6;1220.6199951171875;1227.4;5564.51
1227.4;1224.3499755859375;1187.0;5841.74
1187.0;1187.489990234375;1206.8;8150.07
1206.8;1195.219970703125;1193.5;7213.31
1193.5;1185.4000244140625;1213.5;3880.64
1213.5;1200.6400146484375;1240.0;3292.79
1240.0;1209.780029296875;1265.4;8961.79
1265.4;1240.3699951171875;1260.6;10801.77
1260.6;1229.239990234375;1308.4;3909.3
1308.4;1249.0699462890625;1327.0;9020.72
1327.0;1282.8800048828125;1346.4;4123.2
1346.4;1297.300048828125;1357.2;4974.2
1357.2;1318.75;1345.0;4215.03
1345.0;1346.6300048828125;1375.6;3629.52
1375.6;1343.27001953125;1400.0;5540.29
1400.0;1379.3399658203125;1443.0;6224.78
1443.0;1454.1700439453125;1415.6;6055.99
1415.6;1420.0699462890625;1424.8;5995.6
1424.8;1427.5;1435.2;4354.44
1435.2;1438.8299560546875;1533.1;4454.18
1533.1;1495.8800048828125;1559.6;12810.64
1559.6;1538.469970703125;1617.8;8137.63
1617.8;1617.5799560546875;1607.0;9400.17
1607.0;1638.2900390625;1546.8;15122.35
1546.8;1591.9200439453125;1597.0;13657.96
1597.0;1619.4300537109375;1619.9;7377.16
1619.9;1652.5400390625;1703.5;7688.11
1703.5;1706.06005859375;1760.0;11669.75
1760.0;1713.8900146484375;1796.9;15904.48
1796.9;1807.6800537109375;1854.0;9377.01
1854.0;1828.3199462890625;1735.2;13303.15
1735.2;1804.6400146484375;1820.4;8939.51
1820.4;1797.739990234375;1828.1;7996.62
1828.1;1908.4300537109375;1772.0;5699.14
1772.0;1807.739990234375;1786.2;7263.14
1786.2;1820.8800048828125;1870.5;5293.0
1870.5;1843.8900146484375;1941.5;9734.57
1941.5;1896.47998046875;1966.5;7191.32
1966.5;1970.43994140625;2059.7;9912.74
2059.7;1988.949951171875;2029.2;11023.5
2029.2;2005.949951171875;2087.3;6760.99
2087.3;2057.31005859375;2249.6;26627.82
2249.6;2171.31005859375;2394.9;12067.86
2394.9;2447.77001953125;2268.1;15326.45
2268.1;2373.090087890625;2125.9;24789.43
2125.9;2268.330078125;1980.2;17940.31
1980.2;2091.830078125;2056.9;20279.23
2056.9;2101.85009765625;2207.4;13266.61
2207.4;2224.050048828125;2146.9;9091.49
2146.9;2201.669921875;2191.83;10574.52
2191.83;2162.550048828125;2312.0;10468.53
2312.0;2245.659912109375;2405.88;9735.58
2405.88;2363.429931640625;2462.0;7065.36
2462.0;2377.030029296875;2488.2;5749.39
2488.2;2361.93994140625;2636.9;5661.25
2636.9;2444.02001953125;2844.4;8671.97
2844.4;2721.18994140625;2644.0;20991.11
2644.0;2748.659912109375;2782.0;9636.04
2782.0;2734.0400390625;2809.0;8630.75
2809.0;2752.5;2806.3;5173.82
2806.3;2790.280029296875;2936.4;8256.97
2936.4;3030.3701171875;2569.6;10204.09
2569.6;2792.610107421875;2676.1;19695.24
2676.1;2651.7900390625;2394.3;12639.14
2394.3;2585.919921875;2377.6;15619.42
2377.6;2371.81005859375;2437.4;25918.11
2437.4;2512.14990234375;2610.1;10709.99
2610.1;2556.77001953125;2491.5;8635.37
2491.5;2630.669921875;2582.0;7271.52
2582.0;2648.719970703125;2714.4;6804.0
2714.4;2678.489990234375;2624.4;10281.09
2624.4;2644.25;2672.8;10296.11
2672.8;2634.6201171875;2674.9;6249.61
2674.9;2642.969970703125;2506.7;3867.99
2506.7;2554.5400390625;2481.8;7028.39
2481.8;2519.52001953125;2393.6;8703.89
2393.6;2496.830078125;2521.3;16431.76
2521.3;2450.199951171875;2518.2;15522.19
2518.2;2538.800048828125;2472.4;9794.12
2472.4;2560.0400390625;2420.7;5909.32
2420.7;2542.199951171875;2346.2;5081.3
2346.2;2502.25;2445.1;5906.84
2445.1;2454.590087890625;2530.4;6871.59
2530.4;2528.31005859375;2586.3;8218.07
2586.3;2565.929931640625;2598.6;7351.25
2598.6;2553.280029296875;2593.3;5648.73
2593.3;2549.199951171875;2479.3;4419.91
2479.3;2492.179931640625;2542.0;7097.41
2542.0;2486.780029296875;2481.4;4803.19
2481.4;2526.639892578125;2318.3;2772.83
2318.3;2446.179931640625;2285.5;10718.62
2285.5;2375.75;2375.9;16143.6
2375.9;2415.320068359375;2329.4;10753.76
2329.4;2412.510009765625;2206.5;8385.03
2206.5;2395.4599609375;1978.6;12567.06
1978.6;2266.639892578125;1925.0;17274.64
1925.0;2130.239990234375;2220.0;25955.52
2220.0;2212.280029296875;2302.8;21628.69
2302.8;2309.300048828125;2256.7;21755.78
2256.7;2246.409912109375;2865.2;16537.02
2865.2;2502.199951171875;2663.9;46196.66
2663.9;2583.510009765625;2844.7;27397.31
2844.7;2636.93994140625;2749.3;19836.99
2749.3;2549.860107421875;2769.8;15063.05
2769.8;2566.139892578125;2561.0;9688.71
2561.0;2268.43994140625;2527.74;22958.25
2527.74;2314.4599609375;2664.6;16231.35
2664.6;2498.199951171875;2784.9;18074.82
2784.9;2654.449951171875;2713.9;22958.61
2713.9;2759.080078125;2748.2;11339.72
2748.2;2705.6201171875;2854.4;15380.59
2854.4;2736.06005859375;2733.8;15542.31
2733.8;2701.35009765625;2702.6;21536.56
2702.6;2676.8798828125;2790.4;11616.75
2790.4;2725.1298828125;2860.0;10264.93
2860.0;2767.3701171875;3254.9;9999.55
3254.9;2987.39990234375;3232.0;28178.62
3232.0;3066.47998046875;3396.0;7841.78
3396.0;3120.9599609375;3415.0;12752.07
3415.0;3262.159912109375;3340.4;14427.85
3340.4;3245.93994140625;3408.7;11530.43
3408.7;3410.72998046875;3643.4;9729.66
3643.4;3490.409912109375;3865.3;14367.52
3865.3;3875.43994140625;4061.6;19364.84
4061.6;4066.260009765625;4321.0;24373.17
4321.0;4321.77978515625;4151.9;18501.25
4151.9;4296.02978515625;4386.4;28961.34
4386.4;4493.1298828125;4263.0;18174.57
4263.0;4481.43994140625;4092.2;19367.68
4092.2;4306.8798828125;4145.1;21759.87
4145.1;4235.3701171875;4060.0;19123.52
4060.0;4181.72021484375;3998.2;12513.63
3998.2;3997.800048828125;4083.7;14573.41
4083.7;4069.070068359375;4132.0;30665.88
4132.0;4122.240234375;4324.4;13680.03
4324.4;4244.14990234375;4351.5;13113.33
4351.5;4357.91015625;4341.1;13655.06
4341.1;4448.25;4335.2;6820.09
4335.2;4288.93017578125;4385.4;5547.35
4385.4;4288.64990234375;4587.1;10839.83
4587.1;4497.60009765625;4568.0;17434.08
4568.0;4602.7998046875;4718.3;7263.17
4718.3;4685.2998046875;4912.4;10015.51
4912.4;4834.6201171875;4532.3;14061.84
4532.3;4564.10009765625;4598.5;22470.41
4598.5;4569.22998046875;4207.5;15556.1
4207.5;4213.0498046875;4375.0;25125.3
4375.0;4302.5;4593.1;29796.93
4593.1;4607.97998046875;4613.6;22725.08
4613.6;4644.72998046875;4304.9;11990.69
4304.9;4582.41015625;4319.4;26514.4
4319.4;4436.22998046875;4233.9;14766.56
4233.9;4338.31982421875;4203.0;20817.02
4203.0;4376.93994140625;4149.5;16604.61
4149.5;4384.68994140625;3849.7;20265.97
3849.7;4178.64990234375;3236.1;35099.7
3236.1;3876.429931640625;3697.1;51957.94
3697.1;3808.5;3681.5;93710.75
3681.5;3961.659912109375;3666.6;29481.84
3666.6;3927.909912109375;4085.0;17773.24
4085.0;3987.800048828125;3898.1;33914.89
3898.1;3956.89990234375;3872.7;22057.78
3872.7;3835.510009765625;3603.9;16032.82
3603.9;3684.780029296875;3602.3;23871.7
3602.3;3615.39990234375;3779.6;24880.91
3779.6;3714.239990234375;3654.7;14650.18
3654.7;3783.179931640625;3930.1;9966.83
3930.1;3818.7900390625;3881.5;22372.28
3881.5;3819.889892578125;4209.7;9816.92
4209.7;3961.510009765625;4190.7;28899.52
4190.7;4008.56005859375;4168.0;17732.83
4168.0;3999.050048828125;4367.1;18576.01
4367.1;4084.780029296875;4404.3;18104.09
4404.3;4209.43017578125;4401.1;13178.23
4401.1;4300.9599609375;4310.4;14690.55
4310.4;4305.27001953125;4215.8;12942.56
4215.8;4204.6201171875;4312.0;12875.95
4312.0;4209.72021484375;4370.2;13604.12
4370.2;4370.56005859375;4437.5;14018.57
4437.5;4345.43017578125;4611.9;10394.49
4611.9;4503.58984375;4782.3;18328.58
4782.3;4654.31982421875;4777.7;27231.01
4777.7;4630.14013671875;4824.9;22280.47
4824.9;4661.10986328125;5440.0;14451.07
5440.0;5048.27001953125;5636.8;44309.71
5636.8;5518.580078125;5834.8;49113.14
5834.8;5821.10009765625;5713.9;20636.96
5713.9;5825.3701171875;5764.8;25087.35
5764.8;5597.58984375;5597.0;15390.11
5597.0;5676.81005859375;5568.0;14022.73
5568.0;5528.58984375;5694.2;33027.16
5694.2;5735.52978515625;5983.8;20274.44
5983.8;6084.83984375;6005.1;35129.73
6005.1;6103.56005859375;5982.7;27232.81
5982.7;5900.35986328125;5907.0;23288.19
5907.0;5848.490234375;5510.0;31140.71
5510.0;5692.43017578125;5724.3;26464.2
5724.3;5676.72998046875;5889.9;22263.91
5889.9;5931.35986328125;5759.7;21812.08
5759.7;5927.2099609375;5720.4;17669.72
5720.4;5734.7998046875;6152.1;13129.12
6152.1;5867.91015625;6128.2;32877.19
6128.2;5965.669921875;6455.1;15760.0
6455.1;6078.7099609375;6739.6;20359.41
6739.6;6313.0400390625;7018.9;30692.59
7018.9;6642.10009765625;7132.0;49562.74
7132.0;7006.89990234375;7369.0;30518.68
7369.0;7215.5400390625;7370.5;25062.0
7370.5;7647.4599609375;6956.5;22711.32
6956.5;6636.4599609375;7104.0;28901.32
7104.0;6384.14990234375;7446.3;18631.83
7446.3;7340.52001953125;7126.2;47103.52
7126.2;7148.9599609375;6548.0;21443.47
6548.0;6685.64013671875;6302.7;37653.0
6302.7;6364.0;5819.4;32186.46
5819.4;5804.2001953125;6479.6;82347.54
6479.6;6262.43994140625;6590.0;62086.22
6590.0;6807.75;7267.3;24872.54
7267.3;7157.3798828125;7865.2;39539.3
7865.2;7838.02978515625;7675.9;44234.81
7675.9;7760.81005859375;7773.3;35126.18
7773.3;7478.0;8052.7;19676.97
8052.7;7588.2900390625;8248.8;20836.8
8248.8;7597.4599609375;8096.9;21511.14
8096.9;7456.7001953125;8230.1;32667.22
8230.1;7712.240234375;7977.7;15503.86
7977.7;7651.7998046875;8191.7;13890.64
8191.7;7918.47021484375;8759.7;21589.6
8759.7;8473.58984375;9302.4;23614.69
9302.4;8966.6201171875;9723.6;37956.45
9723.6;9247.7998046875;9892.0;33914.16
9892.0;9393.740234375;9771.86;25123.19
9771.86;9666.6396484375;9907.1;90368.41
9907.1;9849.2998046875;10861.0;61389.95
10861.0;11694.8798828125;10881.0;42372.6
10881.0;11568.5595703125;11162.0;23841.81
11162.0;11330.76953125;11599.0;48335.68
11599.0;11470.849609375;11592.0;29421.02
11592.0;11591.5595703125;13507.0;24786.81
13507.0;13226.51953125;16609.0;47271.66
16609.0;18968.51953125;15851.0;76424.73
15851.0;15613.9296875;14661.0;60384.19
14661.0;14791.48046875;14901.0;37215.97
14901.0;15375.9599609375;16754.0;53266.92
16754.0;18064.1796875;16969.0;39690.3
16969.0;18906.48046875;16175.0;25033.95
16175.0;16759.66015625;16385.0;27130.83
16385.0;17349.119140625;17524.0;20294.9
17524.0;17939.0;19210.0;33469.88
19210.0;18220.80078125;18970.0;26323.9
18970.0;18141.91015625;18933.0;24056.38
18933.0;18975.1796875;17345.0;24049.52
17345.0;18440.44921875;16433.0;29756.38
16433.0;18939.599609375;15650.0;38958.21
15650.0;17305.25;13171.0;30311.6
13171.0;15538.2197265625;14036.0;80051.06
14036.0;14972.080078125;13502.0;29267.47
13502.0;14294.349609375;13634.0;33918.13
13634.0;15133.25;15680.0;21302.85
